"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","PlusMinus","FUML.turnovers","Team"
2019-09-15,"MIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-09-22,"DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-09-26,"PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-10-06,"DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-10-14,"DET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-10-20,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-10-27,"KC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-11-03,"LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-11-10,"CAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-11-24,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-12-01,"NYG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-12-08,"WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-12-15,"CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-12-23,"MIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-12-29,"DET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2020-01-12,"SEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2020-01-19,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB"
2019-08-08,"GB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU"
2019-08-17,"DET",25,40,62.5,274,6.8,11.4,1,2,2,12,71.5,16,29,138,4.8,2,10,28,45,29,16,0,0,0,0,1,1,0,1,0,8,2,2,100,49,2,3,66.7,2,36,18,0,22,4,29,7.3,0,21,1,38,38,29,7,12,58.3,1,2,50,9,100,412,-3,2,"HOU"
2019-08-24,"DAL",22.5,36.5,61.55,258,7.05,11.9,1.5,1.5,1.5,9.5,81.55,14.5,33.5,153,4.6,1.5,8.5,25.5,51,30,21,1,6.5,0.5,0,1,1,0,4,0,10,2.5,2.5,100,49.5,2.5,3,83.35,2,49,24.5,0,30,3.5,22,6.15,0,14.5,3,118,38.8,25.5,6.5,13.5,49.15,0.5,1,25,9,103.5,411,-1.5,1.5,"HOU"
2019-08-29,"LA",18.3333333333333,33,53.8666666666667,190,5.4,10.8666666666667,1,1.66666666666667,3.66666666666667,17.6666666666667,59.7666666666667,10.6666666666667,29.6666666666667,130.333333333333,4.36666666666667,1,7,28.3333333333333,55.6666666666667,32.6666666666667,23,1,7,0.333333333333333,0,0.666666666666667,0.666666666666667,0,3.33333333333333,0,6.66666666666667,1.66666666666667,1.66666666666667,100,33,1.66666666666667,2,83.35,2.66666666666667,65.6666666666667,24.6,0,30.3333333333333,3.66666666666667,25.6666666666667,6.86666666666667,0,14.6666666666667,4.66666666666667,193.333333333333,40.2,19.6666666666667,4.66666666666667,13.6666666666667,35.1333333333333,0.666666666666667,1.66666666666667,27.7666666666667,8,87,320.333333333333,-2.33333333333333,1.66666666666667,"HOU"
2019-09-09,"NO",19.5,33.5,56.825,183,5.2,10.15,1,1.75,3.5,18.75,60.95,10.25,27.5,122,4.425,0.75,6.5,26.75,55.75,35.25,20.5,0.75,5.25,0.75,0,0.75,0.75,0,3.5,0,6,1.5,1.5,100,34.5,1.5,1.75,88.9,2.5,60,23.825,0,28.5,3.75,24.25,6.4,0,14.25,5,215.5,41.9,18.25,4.5,13.5,34.05,0.75,1.75,33.325,8,83,305,-1.5,1.25,"HOU"
2019-09-15,"JAC",19.6,32.8,58.8,193.2,5.72,10.8,1.4,1.6,4,21.8,71.62,10.6,26.6,133.6,5.1,0.8,6.8,27.4,56.6,36.6,20,0.8,5.8,0.8,0,0.8,0.6,0,3.2,0,5.6,1.2,1.2,100,27.6,2,2.2,91.675,2.2,50.4,21.46,0,25.2,3,19.4,6.4,0,11.4,4.8,206.8,42.12,19,5,13.4,38,0.8,1.6,46.66,8,80.2,326.8,-1.2,1,"HOU"
2019-09-22,"LAC",19,32.1666666666667,58.2,183.833333333333,5.55,10.65,1.16666666666667,1.33333333333333,4,21.8333333333333,71.5,10.3333333333333,27.1666666666667,132.333333333333,4.95,0.833333333333333,6.83333333333333,24.8333333333333,57.1666666666667,37.6666666666667,19.5,1.33333333333333,10.6666666666667,0.666666666666667,0,1.16666666666667,0.666666666666667,0,3.16666666666667,0,5.83333333333333,1.33333333333333,1.33333333333333,100,29.5,1.83333333333333,2,93.34,1.83333333333333,42,21.46,0,21,2.66666666666667,17,6.12,0,10.3333333333333,5.16666666666667,223.5,42.4166666666667,18.6666666666667,5.16666666666667,13.6666666666667,38.3333333333333,0.833333333333333,1.5,55.55,7.83333333333333,74.6666666666667,316.166666666667,-0.833333333333333,0.833333333333333,"HOU"
2019-09-29,"CAR",19.8571428571429,32.4285714285714,60.3857142857143,205.714285714286,6.17142857142857,11.1285714285714,1.42857142857143,1.14285714285714,3.71428571428571,20.7142857142857,80.6857142857143,11,26,119,4.54285714285714,0.857142857142857,6.28571428571429,24.1428571428571,57.5714285714286,38.7142857142857,18.8571428571429,1.85714285714286,12.7142857142857,0.571428571428571,0,1.14285714285714,0.714285714285714,0,3.42857142857143,0,5.42857142857143,1.14285714285714,1.28571428571429,80,25.2857142857143,2,2.28571428571429,90.2833333333333,1.57142857142857,36,21.46,0,18,2.57142857142857,19.4285714285714,7.93333333333333,0,12.1428571428571,5,217.285714285714,42.7857142857143,18.8571428571429,5.28571428571429,13.1428571428571,41.4285714285714,0.714285714285714,1.28571428571429,47.6142857142857,7.57142857142857,73.2857142857143,324.714285714286,-0.714285714285714,0.857142857142857,"HOU"
2019-10-06,"ATL",20,32.625,60.5625,196,5.875,10.6875,1.25,1.125,4,22.125,78.2125,10.5,25.5,121.125,4.75,0.875,6.5,23.125,59.125,39.125,20,2,14.75,0.5,0,1.375,1,0,3.625,0,5.25,1.125,1.375,75,26.75,1.875,2.125,91.6714285714286,1.375,31.5,21.46,0,15.75,2.375,19.25,9.37142857142857,0,12.875,5,222.25,43.8625,18.75,5.125,12.875,40.8,0.625,1.125,41.6625,7.5,74.25,317.125,-0.5,0.875,"HOU"
2019-10-13,"KC",20.8888888888889,32.6666666666667,63.2555555555556,221.555555555556,6.65555555555556,11.1888888888889,1.66666666666667,1,3.55555555555556,19.6666666666667,87.1111111111111,11.3333333333333,26.4444444444444,126.111111111111,4.76666666666667,0.888888888888889,7,24.1111111111111,60,39,21,2,14.6666666666667,0.555555555555556,0.111111111111111,1.33333333333333,0.888888888888889,0,3.66666666666667,0,5.88888888888889,1.22222222222222,1.44444444444444,78.5714285714286,29.3333333333333,2.22222222222222,2.66666666666667,89.1375,1.33333333333333,30.4444444444444,21.55,0,16.4444444444444,2.55555555555556,19.5555555555556,8.8875,0,12.6666666666667,4.55555555555556,201.444444444444,42.8777777777778,20.1111111111111,5.66666666666667,12.8888888888889,44.8111111111111,0.555555555555556,1,37.0333333333333,7.66666666666667,75.8888888888889,347.666666666667,-0.444444444444444,0.888888888888889,"HOU"
2019-10-20,"IND",21.8,33.6,64.07,227.4,6.66,11,1.6,1.1,3.2,17.7,86.15,12.2,27.9,132.7,4.76,1.1,7.5,24.1,57.1,37.4,19.7,1.9,14.9,0.6,0.1,1.3,0.9,0,3.9,0,5.8,1.2,1.5,75,30.8,2.2,2.7,86.6444444444444,1.3,29.4,21.3285714285714,0,16.8,2.4,18.6,9.01111111111111,0,12.4,4.1,181.3,42.8777777777778,21.6,5.6,12.8,44.5,0.7,1.2,40,7.9,75.3,360.1,-0.5,0.9,"HOU"
2019-10-27,"OAK",21.9090909090909,33.6363636363636,64.3909090909091,233.181818181818,6.83636363636364,11.2181818181818,1.54545454545455,1.18181818181818,3.18181818181818,17.6363636363636,85.7272727272727,12.4545454545455,27.5454545454545,129.727272727273,4.70909090909091,1.09090909090909,7.36363636363636,24.6363636363636,56.4545454545455,38,18.4545454545455,1.81818181818182,14,0.545454545454545,0.0909090909090909,1.18181818181818,0.909090909090909,0,3.72727272727273,0,6.27272727272727,1.36363636363636,1.63636363636364,77.7777777777778,32.2727272727273,2.18181818181818,2.63636363636364,87.98,1.45454545454545,32.4545454545455,21.2875,0,17.8181818181818,2.27272727272727,17.1818181818182,8.41,0,11.5454545454545,3.90909090909091,172.909090909091,43.04,21.5454545454545,5.45454545454545,12.7272727272727,43.4818181818182,0.727272727272727,1.36363636363636,39.3909090909091,8.09090909090909,73.3636363636364,362.909090909091,-0.545454545454545,0.818181818181818,"HOU"
2019-11-03,"JAC",22.3333333333333,34.0833333333333,64.7916666666667,235.25,6.81666666666667,11.1416666666667,1.66666666666667,1.08333333333333,3.16666666666667,17.9166666666667,88.1833333333333,12.8333333333333,27.9166666666667,129.75,4.65833333333333,1,7.33333333333333,24.5833333333333,56.1666666666667,37.3333333333333,18.8333333333333,1.66666666666667,12.8333333333333,0.5,0.0833333333333333,1.08333333333333,0.833333333333333,0,4.08333333333333,0,6.5,1.41666666666667,1.66666666666667,80,32.9166666666667,2.25,2.66666666666667,89.0727272727273,1.41666666666667,31.5833333333333,21.3666666666667,0,18.1666666666667,2.41666666666667,18.4166666666667,8.37272727272727,0,11.75,3.91666666666667,175.75,43.8363636363636,22.1666666666667,5.5,12.8333333333333,43.4333333333333,0.75,1.33333333333333,44.4416666666667,8,71.4166666666667,365,-0.5,0.75,"HOU"
2019-11-17,"BAL",22.3076923076923,33.6153846153846,65.8538461538461,232.076923076923,6.82307692307692,10.9846153846154,1.69230769230769,1,3,17.0769230769231,90.6615384615385,12.6923076923077,28.3846153846154,136.384615384615,4.79230769230769,1,7.38461538461539,22.9230769230769,55.5384615384615,38,17.5384615384615,1.84615384615385,13.9230769230769,0.615384615384615,0.0769230769230769,1.23076923076923,0.923076923076923,0,4.38461538461539,0,6.61538461538461,1.46153846153846,1.76923076923077,78.7909090909091,34.3846153846154,2.23076923076923,2.69230769230769,87.2083333333333,1.38461538461538,30.6153846153846,21.13,0,18.2307692307692,2.23076923076923,17,8.37272727272727,0,10.8461538461538,3.84615384615385,172.692307692308,43.9583333333333,22.0769230769231,5.38461538461539,12.6923076923077,42.8923076923077,0.769230769230769,1.30769230769231,48.7153846153846,7.92307692307692,70.5384615384615,368.461538461538,-0.230769230769231,0.769230769230769,"HOU"
2019-11-21,"IND",22,33.3571428571429,65.4357142857143,223.357142857143,6.6,10.8714285714286,1.57142857142857,1,3.28571428571429,20.0714285714286,88.5928571428571,12.5,27.7857142857143,135.357142857143,4.88571428571429,1,7.07142857142857,24.2142857142857,55.6428571428571,38.3571428571429,17.2857142857143,1.71428571428571,12.9285714285714,0.571428571428571,0.0714285714285714,1.14285714285714,0.857142857142857,0,4.14285714285714,0,6.21428571428571,1.35714285714286,1.71428571428571,72.225,31.9285714285714,2.14285714285714,2.57142857142857,88.1923076923077,1.5,33.4285714285714,21.3272727272727,0,18.9285714285714,2.07142857142857,15.7857142857143,8.37272727272727,0,10.0714285714286,3.78571428571429,168.357142857143,43.4461538461538,21.6428571428571,5.14285714285714,12.5,41.2571428571429,0.785714285714286,1.5,47.0214285714286,7.71428571428571,69.7857142857143,358.714285714286,-0.357142857142857,0.785714285714286,"HOU"
2019-12-01,"NE",21.8,33.1333333333333,65.2933333333333,228.266666666667,6.82,11.1933333333333,1.6,1,3.13333333333333,18.8,89.66,12.4,27.5333333333333,132.933333333333,4.83333333333333,0.933333333333333,6.93333333333333,23.7333333333333,56.6,38.9333333333333,17.6666666666667,1.66666666666667,12.6,0.533333333333333,0.0666666666666667,1.06666666666667,0.8,0,4.06666666666667,0,6.33333333333333,1.4,1.73333333333333,74.3615384615385,32.2,2.13333333333333,2.53333333333333,89.0357142857143,1.4,31.2,21.3272727272727,0,17.6666666666667,2.06666666666667,16.2666666666667,8.63333333333333,0,10.2666666666667,3.66666666666667,163.4,43.7,21.2666666666667,5.2,12.4666666666667,41.84,0.733333333333333,1.53333333333333,43.8866666666667,7.46666666666667,66.9333333333333,361.2,-0.4,0.733333333333333,"HOU"
2019-12-08,"DEN",21.625,32.6875,65.78125,228,6.93125,11.28125,1.75,0.9375,3.125,18.625,92.86875,12.375,27.25,127.875,4.675,0.875,6.625,23.625,57.125,39.0625,18.0625,1.75,13.25,0.5625,0.0625,1,0.75,0,4.3125,0,6.1875,1.3125,1.625,74.3615384615385,30.1875,2.25,2.625,89.7666666666667,1.3125,29.25,21.3272727272727,0,16.5625,2.0625,16.75,8.89230769230769,0,10.5,3.75,167.9375,43.9333333333333,20.9375,5.25,12.375,42.63125,0.6875,1.4375,41.14375,7.5,67.6875,355.875,-0.3125,0.6875,"HOU"
2019-12-15,"TEN",22,33.7058823529412,65.2058823529412,231.058823529412,6.85294117647059,11.2294117647059,1.70588235294118,1,3.11764705882353,18.2352941176471,91.1176470588235,12.5882352941176,26.9411764705882,128.235294117647,4.75882352941176,0.941176470588235,6.76470588235294,24.4705882352941,57.3529411764706,38.6470588235294,18.7058823529412,1.70588235294118,12.9411764705882,0.588235294117647,0.0588235294117647,0.941176470588235,0.705882352941177,0,4.17647058823529,0,6.17647058823529,1.29411764705882,1.58823529411765,76.1928571428572,31.5882352941176,2.29411764705882,2.64705882352941,90.40625,1.29411764705882,29.0588235294118,21.7166666666667,0,17.1176470588235,2,16.2352941176471,8.82857142857143,0,10.3529411764706,3.64705882352941,162.411764705882,43.5,21.2352941176471,5.29411764705882,12.4117647058824,42.8411764705882,0.764705882352941,1.58823529411765,41.6647058823529,7.58823529411765,66.2941176470588,359.294117647059,-0.411764705882353,0.705882352941177,"HOU"
2019-12-21,"TB",21.8333333333333,33.3333333333333,65.4944444444444,231.222222222222,6.95555555555556,11.3166666666667,1.72222222222222,1.05555555555556,3,17.7222222222222,91.1722222222222,12.5555555555556,27.3888888888889,128.888888888889,4.71666666666667,0.944444444444444,6.88888888888889,24.2777777777778,57.5555555555556,38.7222222222222,18.8333333333333,1.72222222222222,12.7777777777778,0.611111111111111,0.0555555555555556,0.888888888888889,0.666666666666667,0,4.27777777777778,0,6.16666666666667,1.27777777777778,1.55555555555556,77.78,31.4444444444444,2.33333333333333,2.66666666666667,90.9705882352941,1.33333333333333,30.4444444444444,22.1230769230769,0,17.8888888888889,1.88888888888889,15.3333333333333,8.82857142857143,0,9.77777777777778,3.66666666666667,163.666666666667,43.6647058823529,21.3333333333333,5.27777777777778,12.2777777777778,43.2388888888889,0.722222222222222,1.5,39.35,7.44444444444444,64.1111111111111,360.111111111111,-0.444444444444444,0.666666666666667,"HOU"
2019-12-29,"TEN",21.6842105263158,33.2631578947368,65.1736842105263,227.526315789474,6.85263157894737,11.2315789473684,1.63157894736842,1.05263157894737,3.10526315789474,18,89.6631578947368,12.2631578947368,27.3157894736842,125.684210526316,4.60526315789474,0.947368421052632,6.78947368421053,24.0526315789474,57.0526315789474,38.8947368421053,18.1578947368421,1.78947368421053,12.4210526315789,0.789473684210526,0.105263157894737,0.894736842105263,0.684210526315789,0,4.57894736842105,0,6.42105263157895,1.36842105263158,1.63157894736842,79.16875,31.7368421052632,2.31578947368421,2.63157894736842,91.4722222222222,1.26315789473684,28.8421052631579,22.1230769230769,0,16.9473684210526,1.84210526315789,15.0526315789474,8.90666666666667,0,9.78947368421053,3.78947368421053,169.105263157895,43.7111111111111,21,5.21052631578947,12.3684210526316,42.4684210526316,0.736842105263158,1.47368421052632,42.5421052631579,7.26315789473684,62.5789473684211,353.210526315789,-0.263157894736842,0.684210526315789,"HOU"
2020-01-04,"BUF",21.65,33.4,64.83,225.75,6.775,11.205,1.55,1.05,3.15,18.75,88.44,12.2,27.2,124.85,4.595,1,6.9,24.6,57.25,38.4,18.85,1.7,11.8,0.75,0.1,0.85,0.65,0,4.45,0,6.2,1.3,1.55,79.16875,30.15,2.3,2.6,91.9210526315789,1.2,27.4,22.1230769230769,0,16.1,1.85,15.55,9.13125,0,9.95,3.85,173.05,44.0210526315789,20.95,5.1,12.35,41.595,0.8,1.6,42.915,7.15,61.2,350.6,-0.3,0.65,"HOU"
2020-01-12,"KC",21.5714285714286,33,65.552380952381,225.428571428571,6.87142857142857,11.2619047619048,1.52380952380952,1,3.33333333333333,19.1904761904762,90,12.2380952380952,27.4761904761905,125.619047619048,4.58095238095238,1,6.80952380952381,24.3333333333333,57.9523809523809,38.9047619047619,19.047619047619,1.76190476190476,12.5238095238095,0.714285714285714,0.0952380952380952,0.904761904761905,0.666666666666667,0,4.52380952380952,0,6.19047619047619,1.33333333333333,1.57142857142857,80.3941176470588,30.6666666666667,2.19047619047619,2.47619047619048,91.9210526315789,1.23809523809524,26.8095238095238,21.0785714285714,0,15.952380952381,1.80952380952381,15.3333333333333,9.24117647058824,0,10,3.9047619047619,175.095238095238,43.98,20.8571428571429,5.14285714285714,12.3809523809524,41.8142857142857,0.761904761904762,1.57142857142857,40.8714285714286,7,59.2380952380952,351.047619047619,-0.285714285714286,0.666666666666667,"HOU"
2019-08-08,"BUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IND"
2019-08-17,"CLE",23,42,54.8,209,5,9.9,0,1,2,18,60.3,10,27,105,3.9,1,8,24,55,41,14,3,19,0,0,1,2,0,2,0,10,3,3,100,44,1,1,100,3,72,24,0,29,1,14,14,0,14,6,274,45.7,20,4,16,25,2,4,50,8,60,314,1,0,"IND"
2019-08-24,"CHI",26.5,43,61.5,259,6,10.35,1,0.5,2,16.5,82.5,13,24,89,3.7,0.5,5.5,22.5,48.5,37,11.5,2.5,18.5,0,0,0.5,1,0,2.5,0,7,2,2.5,75,42.5,1,1,100,2.5,59,23.5,0,30.5,1.5,7,7,0,7,5.5,258.5,47.15,21.5,3.5,14.5,24.05,1.5,3.5,41.65,12,112,348,0.5,0,"IND"
2019-08-29,"CIN",25,40,62.5666666666667,253.333333333333,6.36666666666667,11.0666666666667,1,1,3.33333333333333,21.6666666666667,79.9666666666667,12.6666666666667,25.3333333333333,94.6666666666667,3.73333333333333,0.666666666666667,5.66666666666667,24,44.3333333333333,35.3333333333333,9,2.33333333333333,16.6666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,3,0,6.33333333333333,1.66666666666667,2,83.3333333333333,44.6666666666667,1.33333333333333,1.33333333333333,100,2.66666666666667,59,22.2333333333333,0,31,2,11.6666666666667,7,0,8.33333333333333,5,229.333333333333,45.7,21,4.33333333333333,14.6666666666667,29.3666666666667,1.33333333333333,3,44.4333333333333,10.6666666666667,97.3333333333333,348,-0.333333333333333,0.333333333333333,"IND"
2019-09-08,"LAC",24,38,63.325,244.5,6.475,11.025,0.75,1,2.75,18.75,78.325,12.75,25.75,95,3.7,0.75,5.25,19.5,49,37.25,11.75,2.5,19,0.25,0,0.75,0.75,0,3.25,0,6.5,1.75,2.25,79.175,42.5,1.25,1.25,100,2.5,55,22.05,0,29.25,2.25,8.25,5.075,0,8.75,4.75,215.25,45.1,20.25,4.75,14.25,33.575,1,2.25,33.325,9.75,87.5,339.5,-0.75,0.75,"IND"
2019-09-15,"TEN",23.4,35.8,66.22,230.2,6.46,10.62,1,0.8,2.6,18.4,86.8,12,27.2,116.6,4.2,0.8,6.8,21.6,51,37,14,2.8,19.8,0.4,0,0.8,0.8,0,3.2,0,6,1.6,2.4,70,42.8,1.2,1.4,90,2.4,52.8,22.04,0,28,2,7.6,5.06,0,8,4.4,193.8,43.28,20.6,5.2,14,37.62,1,2,46.66,8.4,72,346.8,-0.2,0.6,"IND"
2019-09-22,"ATL",22.3333333333333,34.5,65.3,212,6.1,10.2833333333333,1.33333333333333,0.833333333333333,2.66666666666667,19.5,88.2,11.3333333333333,28.3333333333333,125,4.31666666666667,0.666666666666667,7.5,20.8333333333333,51.6666666666667,37.3333333333333,14.3333333333333,3,22.3333333333333,0.333333333333333,0,1,0.666666666666667,0,2.83333333333333,0,5.16666666666667,1.33333333333333,2,70,35.6666666666667,1.16666666666667,1.66666666666667,80.55,2.33333333333333,50.3333333333333,21.5333333333333,0,26.8333333333333,2.33333333333333,13.3333333333333,5.96666666666667,0,9.66666666666667,4.5,202.833333333333,44.3333333333333,20.6666666666667,5.5,14,39.6833333333333,1,1.83333333333333,55.55,8.33333333333333,70.8333333333333,337,-0.5,0.666666666666667,"IND"
