"Date","Favorite","Underdog","Fav.Comp","Fav.PassAtt","Fav.CompPCT","Fav.PassYds","Fav.PassYPA","Fav.PassYPR","Fav.PassTD","Fav.OINT","Fav.OSCK","Fav.OSCKYDS","Fav.QBR","Fav.P1st","Fav.RushAtt","Fav.RushYds","Fav.RushYPA","Fav.RushTD","Fav.R1st","Fav.PA","Fav.Tckl","Fav.Solo","Fav.AstTckl","Fav.DSck","Fav.DSCKYds","Fav.INT","Fav.INTTD","Fav.FF","Fav.FumRec","Fav.FumTD","Fav.PassDef","Fav.Sfty","Fav.KPts","Fav.FGM","Fav.FGA","Fav.FGPct","Fav.FGLng","Fav.XPM","Fav.XPA","Fav.XPPct","Fav.KR","Fav.KRYds","Fav.KRAvg","Fav.KRTD","Fav.KRLng","Fav.PR","Fav.PRYds","Fav.PRAvg","Fav.PRTD","Fav.PRLng","Fav.Punts","Fav.PuntYds","Fav.PuntAvg","Fav.1st","Fav.3rdCon","Fav.3rdAtt","Fav.3rdPct","Fav.4thCon","Fav.4thAtt","Fav.4thPct","Fav.Pen","Fav.PenYds","Fav.TotYds","Fav.PlusMinus","Fav.FUML.turnovers"
2018-12-16,"BUF","DET",17.7058823529412,31.8235294117647,55.3352941176471,175.764705882353,5.64117647058824,11.5117647058824,0.941176470588235,1.35294117647059,3.23529411764706,22,68.4882352941176,8.64705882352941,28.7058823529412,127.411764705882,4.42352941176471,0.823529411764706,6.82352941176471,24.5882352941176,55.2941176470588,40.3529411764706,14.9411764705882,2.05882352941176,12.4117647058824,0.823529411764706,0,1.23529411764706,0.470588235294118,0,4.76470588235294,0.0588235294117647,5.52941176470588,1.41176470588235,1.70588235294118,88.4466666666667,0,1.29411764705882,1.41176470588235,87.5,2,43.6470588235294,21.9642857142857,0,21.3529411764706,2.23529411764706,19.4705882352941,7.75,0,11.5882352941176,5.17647058823529,226.941176470588,43.6294117647059,18.0588235294118,4.64705882352941,13.7647058823529,33.5470588235294,0.411764705882353,1,23.5294117647059,8.58823529411765,73.4117647058823,303.176470588235,0,0.470588235294118
2018-12-16,"CHI","GB",22.3333333333333,34.3333333333333,65.7833333333333,230.833333333333,6.95555555555556,10.9944444444444,1.77777777777778,1.11111111111111,2.05555555555556,11.6666666666667,90.4111111111111,11.5555555555556,28.1111111111111,117.888888888889,4.07777777777778,0.888888888888889,6.44444444444444,20.2777777777778,53.1666666666667,41.4444444444444,11.7222222222222,3.33333333333333,19.8333333333333,1.66666666666667,0.388888888888889,1.05555555555556,0.555555555555556,0.0555555555555556,5.38888888888889,0.0555555555555556,7.55555555555556,1.61111111111111,2.11111111111111,76.3944444444444,1.22222222222222,2.72222222222222,2.83333333333333,97.0588235294118,1.66666666666667,31.6666666666667,18.40625,0,18.2777777777778,2.33333333333333,24.5,11.0176470588235,0,16.1111111111111,3.94444444444444,180.333333333333,45.6111111111111,21.3333333333333,5.16666666666667,12.8888888888889,40.35,0.611111111111111,1,39.6277777777778,6.88888888888889,61.0555555555556,348.722222222222,-0.111111111111111,0.555555555555556
2018-12-16,"CIN","OAK",22.2941176470588,35.8235294117647,62.5117647058823,239.647058823529,6.75294117647059,11.4411764705882,1.82352941176471,0.882352941176471,1.88235294117647,14.0588235294118,90.1117647058824,12.5882352941176,22.8235294117647,97.4705882352941,4.37647058823529,0.823529411764706,5.35294117647059,28.0588235294118,61.8235294117647,42.3529411764706,19.4705882352941,2.41176470588235,13,0.823529411764706,0.117647058823529,0.588235294117647,0.411764705882353,0.117647058823529,4.70588235294118,0,6.70588235294118,1.41176470588235,1.64705882352941,77.78,0,2.47058823529412,2.64705882352941,94.5875,2.52941176470588,58.6470588235294,23.9133333333333,0,26.3529411764706,1.70588235294118,18,9.60666666666667,0,12.0588235294118,4.64705882352941,202,42.8529411764706,20.2352941176471,4.41176470588235,11.9411764705882,35.8470588235294,0.411764705882353,0.882352941176471,20.5882352941176,7.58823529411765,62.7058823529412,337.117647058824,0,0.294117647058824
2018-12-16,"IND","DAL",26.4117647058824,39.7647058823529,67.0764705882353,272.529411764706,7.04117647058824,10.9411764705882,2.35294117647059,0.941176470588235,1.47058823529412,11.5882352941176,99.0647058823529,14.0588235294118,25.4117647058824,97.9411764705882,3.77058823529412,0.588235294117647,5.58823529411765,22.3529411764706,62.9411764705882,43.5294117647059,19.4117647058824,2.70588235294118,16.5294117647059,0.764705882352941,0,1.17647058823529,0.764705882352941,0,3.94117647058824,0,7.23529411764706,1.58823529411765,1.82352941176471,85.1214285714286,0,2.47058823529412,2.58823529411765,96.875,1.41176470588235,28.2352941176471,17.7357142857143,0,16.1764705882353,1.76470588235294,15.6470588235294,9.16428571428571,0,12.1176470588235,3.88235294117647,176,45.2058823529412,22,6.52941176470588,14.2941176470588,45.6764705882353,0.647058823529412,1.23529411764706,34.3176470588235,7.64705882352941,65.1764705882353,370.470588235294,0,0.647058823529412
2018-12-16,"JAC","WAS",22,35,62.9294117647059,218.647058823529,6.1,10.6882352941176,0.941176470588235,0.823529411764706,3.29411764705882,20.2352941176471,81.2117647058824,11.5294117647059,27.2352941176471,109.705882352941,4.01176470588235,0.764705882352941,6.05882352941176,19,50.4117647058824,40.1764705882353,10.2352941176471,2.29411764705882,15.2352941176471,0.647058823529412,0.0588235294117647,0.529411764705882,0.411764705882353,0.0588235294117647,3.70588235294118,0.117647058823529,5.76470588235294,1.41176470588235,1.64705882352941,78.2076923076923,0,1.52941176470588,1.58823529411765,97.6214285714286,2.05882352941176,41.0588235294118,20.375,0,24.1176470588235,2.05882352941176,17.2941176470588,7.61764705882353,0,13.1176470588235,4.88235294117647,215.058823529412,43.7941176470588,19.0588235294118,6.05882352941176,14.5294117647059,41.2764705882353,0.705882352941177,1.35294117647059,36.2764705882353,7.35294117647059,68.9411764705882,328.352941176471,0,0.823529411764706
2018-12-16,"MIN","MIA",27.1764705882353,39.2352941176471,69.3235294117647,251.411764705882,6.44705882352941,9.94117647058824,1.82352941176471,0.588235294117647,2.58823529411765,17.8235294117647,97.4058823529412,13.7058823529412,23.1764705882353,90.5294117647059,3.85882352941176,0.529411764705882,4.41176470588235,20.9411764705882,56.2352941176471,40.1176470588235,16.1176470588235,3.05882352941176,21.9411764705882,0.941176470588235,0.0588235294117647,0.647058823529412,0.470588235294118,0.117647058823529,4.05882352941176,0,5.88235294117647,1.29411764705882,2.05882352941176,64.5533333333333,0,2,2.05882352941176,97.78,1.58823529411765,39.5294117647059,24.3923076923077,0,21.6470588235294,2.29411764705882,18.4117647058824,8.91333333333333,0,12,4.76470588235294,211.529411764706,43.9470588235294,19.9411764705882,5.05882352941176,13.4705882352941,36.4058823529412,0.647058823529412,1.23529411764706,42.1588235294118,5.76470588235294,49.6470588235294,341.941176470588,0,0.764705882352941
2018-12-16,"TEN","NYG",19,29,66.2,192,6.55294117647059,11.0470588235294,1.11764705882353,0.705882352941177,3.23529411764706,19.5294117647059,90.3470588235294,10.0588235294118,26.8823529411765,111.823529411765,4.11176470588235,0.705882352941177,5.47058823529412,20.2352941176471,60.1176470588235,41.1764705882353,18.9411764705882,2.29411764705882,15.3529411764706,0.529411764705882,0,0.882352941176471,0.294117647058824,0,3.88235294117647,0,5.82352941176471,1.41176470588235,1.58823529411765,88.6928571428572,0,1.58823529411765,1.70588235294118,95.1416666666667,1.64705882352941,50.0588235294118,30.6461538461538,0.0588235294117647,29.7647058823529,1.88235294117647,13,6.3,0,9,5,232.294117647059,47.4705882352941,17.6470588235294,5.29411764705882,13.3529411764706,39.1294117647059,0.470588235294118,1.05882352941176,21.5705882352941,6.58823529411765,59.3529411764706,303.823529411765,0,0.411764705882353
2018-12-16,"SEA","SF",18.2941176470588,28.5882352941176,64.9823529411765,203.470588235294,7.31764705882353,12.3941176470588,2,0.470588235294118,2.88235294117647,20.5294117647059,104.570588235294,9.58823529411765,30,139.882352941176,4.57647058823529,0.705882352941177,7.52941176470588,21.1764705882353,55.6470588235294,38.5882352941176,17.0588235294118,2.58823529411765,16.7058823529412,0.705882352941177,0.0588235294117647,0.823529411764706,0.588235294117647,0.117647058823529,4.29411764705882,0,6.58823529411765,1.35294117647059,1.58823529411765,90,0,2.52941176470588,2.76470588235294,93.75,2.23529411764706,54.8235294117647,24.2714285714286,0,26,2.05882352941176,10.9411764705882,4.61333333333333,0,7.05882352941176,4.82352941176471,232.529411764706,48.3294117647059,19.5294117647059,4.76470588235294,12.5882352941176,36.8352941176471,0.705882352941177,1.05882352941176,41.1764705882353,7.58823529411765,63.1764705882353,343.352941176471,0,0.294117647058824
2018-12-16,"NE","PIT",23.7647058823529,36.5882352941176,64.7941176470588,255.352941176471,6.97058823529412,11.1,1.58823529411765,0.588235294117647,1.29411764705882,8.58823529411765,93.5294117647059,12.5882352941176,29.3529411764706,122.117647058824,4.08823529411765,1.23529411764706,7.88235294117647,21.5882352941176,57.5882352941176,36.3529411764706,21.2352941176471,2.23529411764706,16.4705882352941,1,0.0588235294117647,0.823529411764706,0.470588235294118,0.0588235294117647,4.35294117647059,0,8.23529411764706,1.82352941176471,2.17647058823529,87.0647058823529,0,2.76470588235294,2.82352941176471,98.4375,1.88235294117647,48.0588235294118,24.8133333333333,0.0588235294117647,27.8823529411765,1.70588235294118,9.41176470588235,4.36923076923077,0,6.11764705882353,4.17647058823529,195.647058823529,46.41875,22.8235294117647,5.41176470588235,13.2352941176471,40.4352941176471,0.529411764705882,0.823529411764706,36.2764705882353,5.52941176470588,48.4117647058824,377.470588235294,0,0.470588235294118
2018-12-16,"LA","PHI",21.2941176470588,33.7058823529412,63.1588235294118,244.352941176471,7.12941176470588,11.8705882352941,1.70588235294118,0.941176470588235,2.35294117647059,15.9411764705882,89.8588235294118,12.7058823529412,27.8235294117647,124.882352941176,4.48823529411765,1.17647058823529,7.05882352941176,24.0588235294118,54.6470588235294,37.9411764705882,16.7058823529412,2.52941176470588,20.1764705882353,1,0.117647058823529,0.882352941176471,0.823529411764706,0.0588235294117647,4.41176470588235,0.117647058823529,8.23529411764706,1.88235294117647,2.29411764705882,79.8857142857143,0,2.58823529411765,2.70588235294118,97.38,3,67.3529411764706,22.9588235294118,0,26.9411764705882,2,22.4117647058824,9.02,0,14.5294117647059,3.58823529411765,153.058823529412,44.1235294117647,21.7058823529412,5.05882352941176,12.5882352941176,39.2,0.411764705882353,0.941176470588235,33.3294117647059,6.52941176470588,56.8823529411765,369.235294117647,0,0.411764705882353
2018-12-17,"NO","CAR",22.8823529411765,30.7058823529412,74.0764705882353,240.294117647059,7.70588235294118,10.8411764705882,1.94117647058824,0.470588235294118,1.29411764705882,8.88235294117647,107.876470588235,12.4117647058824,30.8823529411765,132.294117647059,4.19411764705882,1.70588235294118,9.11764705882353,19.4117647058824,54.4117647058824,39.4117647058824,15,3.23529411764706,20.8823529411765,0.823529411764706,0.117647058823529,1.23529411764706,0.705882352941177,0,4.58823529411765,0,8.58823529411765,1.88235294117647,1.94117647058824,98.0411764705882,0,2.94117647058824,3,98.6666666666667,1.88235294117647,46.8823529411765,24.9857142857143,0,23.3529411764706,1.70588235294118,10.7647058823529,5.875,0,7.82352941176471,2.41176470588235,114.705882352941,47.0133333333333,23.5882352941176,5.17647058823529,11.5882352941176,44.7,1,1.23529411764706,63.5294117647059,5.52941176470588,52.7647058823529,372.588235294118,0,0.647058823529412
2018-12-22,"TEN","WAS",18.6666666666667,28.5555555555556,65.9611111111111,186.111111111111,6.41666666666667,10.8333333333333,1.05555555555556,0.666666666666667,3.11111111111111,18.8888888888889,89.3444444444444,9.83333333333333,27.8888888888889,117.555555555556,4.15,0.777777777777778,5.94444444444444,19.1111111111111,59.3333333333333,40.8888888888889,18.4444444444444,2.33333333333333,15.3888888888889,0.555555555555556,0,0.888888888888889,0.333333333333333,0,4.05555555555556,0,5.77777777777778,1.38888888888889,1.61111111111111,86.1133333333333,0,1.61111111111111,1.72222222222222,95.5153846153846,1.61111111111111,48.7777777777778,30.3857142857143,0.0555555555555556,29.6111111111111,1.83333333333333,12.7222222222222,6.40625,0,8.94444444444444,5,231.611111111111,47.2777777777778,17.8888888888889,5.27777777777778,13.3888888888889,38.9388888888889,0.5,1.05555555555556,25.9277777777778,6.44444444444444,58,303.666666666667,0,0.388888888888889
2018-12-22,"LAC","BAL",21.0555555555556,31,68.4055555555556,240.777777777778,7.73333333333333,12.2222222222222,1.88888888888889,0.555555555555556,2.38888888888889,15.0555555555556,106.677777777778,12.2222222222222,26.1111111111111,123.388888888889,4.71111111111111,1,6.83333333333333,21.8333333333333,54.7222222222222,37.2777777777778,17.4444444444444,2.38888888888889,15.8333333333333,0.777777777777778,0.0555555555555556,0.388888888888889,0.333333333333333,0,4.38888888888889,0,6.88888888888889,1.55555555555556,1.88888888888889,81.775,0,2.22222222222222,2.61111111111111,83.3352941176471,2.11111111111111,51.3888888888889,24.6176470588235,0,28.4444444444444,2.38888888888889,24.6111111111111,11.3555555555556,0.111111111111111,20.3888888888889,3.88888888888889,169.277777777778,43.3722222222222,20.8888888888889,4.61111111111111,11.3888888888889,39.4833333333333,0.444444444444444,0.666666666666667,38.8888888888889,7.61111111111111,68.7777777777778,364.166666666667,0,0.388888888888889
2018-12-23,"ATL","CAR",24.8333333333333,37.5,65.65,263.444444444444,7.01666666666667,11.4055555555556,1.77777777777778,0.555555555555556,2.83333333333333,18.7222222222222,96.6777777777778,13.5555555555556,21.5555555555556,86.4444444444444,3.84444444444444,0.611111111111111,4.72222222222222,26.5,58.3888888888889,42.0555555555556,16.3333333333333,2.5,16.1111111111111,0.833333333333333,0.0555555555555556,0.444444444444444,0.277777777777778,0.0555555555555556,4,0,6.05555555555556,1.33333333333333,1.44444444444444,86.6666666666667,0,2.05555555555556,2.16666666666667,91.66875,2.05555555555556,46.6111111111111,21.6666666666667,0,23.2222222222222,1.44444444444444,7.77777777777778,5.98666666666667,0,6.61111111111111,4.27777777777778,187.944444444444,43.6444444444444,20,5.5,12.9444444444444,42.25,0.611111111111111,1.5,15.7388888888889,6.5,55.6111111111111,349.888888888889,0,0.555555555555556
2018-12-23,"CLE","CIN",20.3888888888889,33.7777777777778,61.4888888888889,226.111111111111,6.90555555555556,12.0111111111111,1.5,0.833333333333333,2.55555555555556,17.4444444444444,89.6555555555556,10.8333333333333,27.7777777777778,122.888888888889,4.42777777777778,1.05555555555556,6.22222222222222,21.8888888888889,60.2777777777778,42.5555555555556,17.7222222222222,2.5,15.5555555555556,1.11111111111111,0.0555555555555556,1.05555555555556,0.833333333333333,0,5.38888888888889,0.111111111111111,5,1.11111111111111,1.38888888888889,83.3384615384615,0,1.66666666666667,1.94444444444444,77.78,2.61111111111111,54.1666666666667,19.8294117647059,0,22.5,2.61111111111111,19.5555555555556,8.15294117647059,0,11.6666666666667,6.05555555555556,266.833333333333,43.2611111111111,19.1111111111111,4.44444444444444,13.5,33.6277777777778,0.611111111111111,1.33333333333333,38.8888888888889,7.61111111111111,64,349,0,0.5
2018-12-23,"DAL","TB",22.8888888888889,34.4444444444444,66.3555555555556,213.444444444444,6.25555555555556,10.3777777777778,1.11111111111111,0.722222222222222,3.5,21.7777777777778,89.0666666666667,11,26.8888888888889,118.333333333333,4.4,0.666666666666667,6.83333333333333,19.7222222222222,55.0555555555556,38.7222222222222,16.3333333333333,2.22222222222222,13.2777777777778,0.611111111111111,0,0.833333333333333,0.555555555555556,0,4.61111111111111,0,6.94444444444444,1.77777777777778,2.16666666666667,71.7611111111111,0,1.61111111111111,1.66666666666667,96.4285714285714,0.888888888888889,21.8888888888889,23.4111111111111,0,12.8333333333333,1.77777777777778,8.05555555555556,4.43333333333333,0,7.22222222222222,4.38888888888889,197.444444444444,44.7444444444444,19.5555555555556,5.27777777777778,13.8333333333333,37.6666666666667,0.611111111111111,1.27777777777778,45.5555555555556,7.05555555555556,60.7222222222222,331.777777777778,0,0.722222222222222
2018-12-23,"MIN","DET",26.4444444444444,38.2222222222222,69.1777777777778,248.444444444444,6.61111111111111,10.2444444444444,1.83333333333333,0.611111111111111,2.55555555555556,17.7777777777778,98.2277777777778,13.5,24.1111111111111,97.7222222222222,3.95,0.666666666666667,4.72222222222222,20.7222222222222,55.5555555555556,39.7222222222222,15.8333333333333,3.38888888888889,24.6666666666667,0.888888888888889,0.0555555555555556,0.611111111111111,0.444444444444444,0.111111111111111,4.11111111111111,0,6.16666666666667,1.33333333333333,2.05555555555556,66.76875,0,2.16666666666667,2.22222222222222,97.91875,1.55555555555556,38.6666666666667,24.3642857142857,0,21.7777777777778,2.44444444444444,23.8333333333333,9.80625,0,15.2222222222222,4.66666666666667,206.833333333333,43.8555555555556,20.0555555555556,5.05555555555556,13.4444444444444,36.5222222222222,0.611111111111111,1.16666666666667,39.8166666666667,5.77777777777778,49.3888888888889,346.166666666667,0,0.722222222222222
2018-12-23,"IND","NYG",25.8333333333333,39.0555555555556,66.6444444444444,268.055555555556,7.04444444444444,11,2.22222222222222,0.888888888888889,1.38888888888889,10.9444444444444,98.0666666666667,13.8888888888889,26.1666666666667,102.388888888889,3.81666666666667,0.666666666666667,5.88888888888889,21.1111111111111,62.6111111111111,43.6111111111111,19,2.72222222222222,17.0555555555556,0.777777777777778,0,1.16666666666667,0.722222222222222,0,3.94444444444444,0,7.44444444444444,1.66666666666667,1.88888888888889,86.1133333333333,0,2.44444444444444,2.55555555555556,97.0588235294118,1.33333333333333,26.6666666666667,17.7357142857143,0,15.2777777777778,1.72222222222222,14.7777777777778,8.55333333333333,0,11.4444444444444,3.72222222222222,169.111111111111,45.5833333333333,22.1666666666667,6.61111111111111,14.1666666666667,46.8444444444444,0.611111111111111,1.16666666666667,32.4111111111111,7.55555555555556,64.6111111111111,370.444444444444,0,0.666666666666667
2018-12-23,"MIA","JAC",20.2222222222222,31.4444444444444,64.7777777777778,196.611111111111,6.37222222222222,11.0944444444444,1.55555555555556,0.833333333333333,3.16666666666667,23.9444444444444,92.5444444444444,10.2777777777778,23.0555555555556,110.111111111111,4.84444444444444,0.611111111111111,4.77777777777778,25.6111111111111,61.8333333333333,40.2222222222222,21.6111111111111,1.88888888888889,12.6666666666667,1.33333333333333,0.111111111111111,0.611111111111111,0.388888888888889,0,4,0,6.61111111111111,1.5,1.66666666666667,87.8230769230769,0,2.11111111111111,2.16666666666667,97.91875,2.22222222222222,56.3888888888889,25.14375,0.0555555555555556,26.9444444444444,1.94444444444444,18.7777777777778,9.63571428571429,0.0555555555555556,12.4444444444444,5.27777777777778,238.888888888889,45.15,16.8333333333333,3.55555555555556,12.1666666666667,28.2055555555556,0.611111111111111,1.11111111111111,28.2444444444444,6.66666666666667,58.1111111111111,306.722222222222,0,0.5
2018-12-23,"NE","BUF",23.8333333333333,36.5555555555556,65.05,256.277777777778,7.00555555555556,11.1055555555556,1.55555555555556,0.611111111111111,1.27777777777778,8.5,93.3277777777778,12.3888888888889,28.7777777777778,120.666666666667,4.14444444444444,1.16666666666667,7.83333333333333,21.3333333333333,57.4444444444444,36.5555555555556,20.8888888888889,2.22222222222222,16.5,1.05555555555556,0.0555555555555556,0.777777777777778,0.444444444444444,0.0555555555555556,4.38888888888889,0,8,1.77777777777778,2.11111111111111,87.7833333333333,0,2.66666666666667,2.72222222222222,98.5294117647059,1.83333333333333,46.6666666666667,24.7,0.0555555555555556,27.6111111111111,1.61111111111111,8.88888888888889,4.36923076923077,0,5.77777777777778,4.22222222222222,196.777777777778,46.2294117647059,22.5555555555556,5.27777777777778,13.0555555555556,39.8555555555556,0.5,0.833333333333333,34.2611111111111,6,51.6111111111111,376.944444444444,0,0.444444444444444
2018-12-23,"GB","NYJ",23.2777777777778,38.8333333333333,60.2888888888889,259.277777777778,6.72777777777778,12.2388888888889,1.72222222222222,0.388888888888889,3.27777777777778,23,94.1444444444444,13.0555555555556,22.5,100.333333333333,4.51666666666667,0.777777777777778,5.83333333333333,23.7777777777778,56.1666666666667,40.6111111111111,15.5555555555556,2.55555555555556,18.4444444444444,0.611111111111111,0.166666666666667,0.833333333333333,0.555555555555556,0,3.44444444444444,0,7.94444444444444,1.83333333333333,2.22222222222222,88.4294117647059,0,2.44444444444444,2.55555555555556,90.625,2.27777777777778,46.3333333333333,20.06875,0,20.3333333333333,1.88888888888889,14.3333333333333,6.55294117647059,0,9.11111111111111,4.44444444444444,197.777777777778,43.3235294117647,20.7222222222222,5,13.1111111111111,36.8277777777778,0.555555555555556,1.22222222222222,28.7055555555556,7.11111111111111,61.8888888888889,359.611111111111,0,0.611111111111111
2018-12-23,"PHI","HOU",25.1111111111111,37.6666666666667,66.9166666666667,249.333333333333,6.66666666666667,10.6944444444444,1.55555555555556,0.944444444444444,3.11111111111111,19.3333333333333,90.7555555555556,13,23.9444444444444,99.1111111111111,4.11666666666667,0.666666666666667,5.83333333333333,22.2222222222222,55.8333333333333,42.2222222222222,13.6111111111111,2.66666666666667,17.7222222222222,0.666666666666667,0,0.722222222222222,0.388888888888889,0,4.11111111111111,0,5.72222222222222,1.33333333333333,1.66666666666667,77.2266666666667,0,1.72222222222222,1.83333333333333,95.56,2.27777777777778,51.5,21.9857142857143,0,21.5,2.38888888888889,15.7777777777778,6.72352941176471,0,12.3888888888889,4.33333333333333,211.277777777778,48.3333333333333,20.7222222222222,4.61111111111111,12.8333333333333,34.6666666666667,0.611111111111111,1.5,27.4055555555556,6.38888888888889,55.7222222222222,348.444444444444,0,0.833333333333333
2018-12-23,"LA","ARI",22.0555555555556,34.8333333333333,63.25,248.833333333333,7.06666666666667,11.75,1.61111111111111,0.944444444444444,2.33333333333333,15.8333333333333,89.0055555555556,13,27.2777777777778,122.5,4.49444444444444,1.22222222222222,6.94444444444444,24.3888888888889,55.2777777777778,38.2222222222222,17.0555555555556,2.38888888888889,19.0555555555556,1,0.111111111111111,0.833333333333333,0.777777777777778,0.0555555555555556,4.33333333333333,0.111111111111111,8.38888888888889,1.94444444444444,2.33333333333333,81.2266666666667,0,2.55555555555556,2.66666666666667,97.54375,2.94444444444444,65.3333333333333,22.5444444444444,0,26.5,2,21.0555555555556,8.39375,0,13.8888888888889,3.55555555555556,153.944444444444,44.8,21.7777777777778,5,12.5555555555556,38.8722222222222,0.388888888888889,0.944444444444444,31.4777777777778,6.44444444444444,56.5,371.333333333333,0,0.5
2018-12-23,"CHI","SF",22.2105263157895,34,66.0789473684211,230.894736842105,7.02631578947368,11.0368421052632,1.78947368421053,1.05263157894737,2,11.2105263157895,91.9894736842105,11.5263157894737,28.1578947368421,116.947368421053,4.04210526315789,0.894736842105263,6.42105263157895,20.1052631578947,53.0526315789474,41.4210526315789,11.6315789473684,3.42105263157895,20.8421052631579,1.63157894736842,0.368421052631579,1,0.526315789473684,0.0526315789473684,5.63157894736842,0.0526315789473684,7.47368421052632,1.57894736842105,2.05263157894737,77.6368421052632,1.15789473684211,2.73684210526316,2.84210526315789,97.2222222222222,1.73684210526316,33.9473684210526,18.7941176470588,0,18.9473684210526,2.31578947368421,26,11.8777777777778,0,17.5789473684211,3.94736842105263,180.157894736842,45.5421052631579,21.2105263157895,5.05263157894737,12.7368421052632,39.8052631578947,0.578947368421053,1,37.5421052631579,6.73684210526316,59.1052631578947,347.842105263158,-0.105263157894737,0.578947368421053
2018-12-23,"NO","PIT",22.8888888888889,30.9444444444444,73.6111111111111,237.555555555556,7.58333333333333,10.7277777777778,1.83333333333333,0.5,1.33333333333333,9.05555555555556,105.722222222222,12.1666666666667,30.9444444444444,133.555555555556,4.22777777777778,1.66666666666667,9.22222222222222,18.8333333333333,54.4444444444444,39.0555555555556,15.3888888888889,3.27777777777778,21.5,0.833333333333333,0.111111111111111,1.22222222222222,0.722222222222222,0,4.61111111111111,0,8.44444444444444,1.88888888888889,1.94444444444444,98.15,0,2.77777777777778,2.83333333333333,98.6666666666667,1.83333333333333,47.0555555555556,26.6533333333333,0,24.8333333333333,1.72222222222222,10.8888888888889,5.91176470588235,0,8.11111111111111,2.5,117.666666666667,46.7,23.4444444444444,5.11111111111111,11.6666666666667,43.9277777777778,1,1.22222222222222,65.5555555555556,5.72222222222222,54.2777777777778,371.111111111111,0,0.666666666666667
2018-12-23,"KC","SEA",24.8888888888889,37.2222222222222,67.2833333333333,304.222222222222,8.33333333333333,12.7888888888889,2.88888888888889,0.777777777777778,1.66666666666667,9.94444444444444,110.327777777778,15.1111111111111,23.5555555555556,102.888888888889,4.27222222222222,0.777777777777778,5.94444444444444,25.5,57,41.3888888888889,15.6111111111111,2.72222222222222,17.6666666666667,0.944444444444444,0.222222222222222,1.16666666666667,0.611111111111111,0.0555555555555556,4.22222222222222,0,8.66666666666667,1.66666666666667,1.83333333333333,93.75,0,3.66666666666667,3.88888888888889,95.5944444444444,2.77777777777778,67.3333333333333,22.6666666666667,0,28.5,1.72222222222222,19.1666666666667,12.2357142857143,0.0555555555555556,17.1111111111111,3,133.888888888889,44.8294117647059,23.5,5.61111111111111,11.6111111111111,47.6222222222222,0.666666666666667,0.833333333333333,42.5944444444444,8.55555555555556,74.7777777777778,407.111111111111,0,0.222222222222222
2018-12-24,"DEN","OAK",22.3333333333333,35.6666666666667,62.4166666666667,227,6.43888888888889,11.0388888888889,1.16666666666667,0.833333333333333,2.22222222222222,15.3888888888889,84.7944444444445,11.1666666666667,24.8333333333333,121.388888888889,4.84444444444444,1.22222222222222,6.72222222222222,21.7777777777778,56.3333333333333,40.1666666666667,16.1666666666667,3,20.1666666666667,0.944444444444444,0.111111111111111,0.777777777777778,0.5,0,4.83333333333333,0.0555555555555556,6.94444444444444,1.55555555555556,1.83333333333333,86.6666666666667,0,2.27777777777778,2.27777777777778,100,1.83333333333333,37.7222222222222,22.4384615384615,0,18.7777777777778,2.16666666666667,14.8888888888889,6.91875,0.0555555555555556,10.6111111111111,5.05555555555556,225,44.5777777777778,20,4.61111111111111,13,34.9777777777778,0.722222222222222,1.22222222222222,29.8944444444444,8,66.6111111111111,348.388888888889,0,0.222222222222222
2018-12-30,"BUF","MIA",17.5789473684211,32,54.7105263157895,178.947368421053,5.72105263157895,11.7,0.947368421052632,1.31578947368421,2.94736842105263,20.1578947368421,68.7473684210526,8.73684210526316,28.5789473684211,123.947368421053,4.33684210526316,0.789473684210526,6.73684210526316,23.9473684210526,56.7894736842105,40.1578947368421,16.6315789473684,1.89473684210526,11.5789473684211,0.842105263157895,0,1.15789473684211,0.473684210526316,0,4.57894736842105,0.0526315789473684,5.36842105263158,1.36842105263158,1.68421052631579,87.0875,0,1.26315789473684,1.36842105263158,88.4615384615385,2.10526315789474,44.3684210526316,21.25,0,21.6842105263158,2.26315789473684,18.6315789473684,7.42777777777778,0,11.3157894736842,5.26315789473684,228.052631578947,43.2,17.9473684210526,4.42105263157895,13.5789473684211,32.2105263157895,0.421052631578947,1.05263157894737,23.6842105263158,8,68.2631578947368,302.894736842105,0,0.473684210526316
2018-12-30,"GB","DET",24,39.6842105263158,60.6578947368421,267.368421052632,6.76842105263158,12.2210526315789,1.73684210526316,0.368421052631579,3.31578947368421,23.3157894736842,94.6526315789474,13.3684210526316,22.3684210526316,101.736842105263,4.61052631578947,0.894736842105263,6,24.5263157894737,55.9473684210526,40.2105263157895,15.7368421052632,2.52631578947368,18.4210526315789,0.578947368421053,0.157894736842105,0.789473684210526,0.526315789473684,0,3.47368421052632,0,8.1578947368421,1.89473684210526,2.26315789473684,89.0722222222222,0,2.47368421052632,2.57894736842105,91.1764705882353,2.31578947368421,47.8947368421053,20.3764705882353,0,21.2105263157895,1.84210526315789,13.5789473684211,6.18888888888889,0,8.63157894736842,4.36842105263158,193.315789473684,43.0111111111111,21.4736842105263,5,13.0526315789474,37.0842105263158,0.631578947368421,1.26315789473684,32.4578947368421,7.26315789473684,63.1578947368421,369.105263157895,0,0.631578947368421
